chr	start	end	gene_name	gene_tss	strand	distance	score	label
chr1	95115581	95116081	TMEM56	95117338	+	1506	-0.126414244115867	1
chr1	108533276	108534274	FAM102B	108560089	+	26573	-0.0392917947922745	1
chr1	108533276	108534274	PRPF38B	108692323	+	158534	0.025264773680663	0
chr1	108533276	108534274	SARS	109213918	+	680117	0.0447050356423888	0
chr1	108533276	108534274	TMEM167B	109089803	+	556965	-0.0100899696849912	0
chr1	109793476	109794628	AHCYL1	109984686	+	190712	0.025517695716109	0
chr1	109793476	109794628	LAMTOR5	110407941	-	613872	0.0187236731890448	0
chr1	109793476	109794628	PSMA5	109426426	-	367604	0.004099208700135	0
chr1	109793476	109794628	PSRC1	109283185	-	510884	-0.0257326180865382	0
chr1	109793476	109794628	SARS	109213918	+	580160	0.003427468839092	0
chr1	109818174	109818956	LAMTOR5	110407941	-	589359	-0.002527033688265	0
chr1	109818174	109818956	PSMA5	109426426	-	392117	0.0164408232290081	0
chr1	109818174	109818956	SARS	109213918	+	604673	-0.0096363952067271	0
chr1	109823767	109824267	LAMTOR5	110407941	-	583907	-0.0253431262287128	0
chr1	109823767	109824267	SARS	109213918	+	610125	0.0195598818512781	0
chr1	109889127	109889627	AHCYL1	109984686	+	95387	0.0021404533489211	0
chr1	109889127	109889627	LAMTOR5	110407941	-	518547	-0.0378325991495573	0
chr1	109889127	109889627	PSMA5	109426426	-	462929	-0.0068814255619923	0
chr1	109889127	109889627	SARS	109213918	+	675485	-0.0370697221579361	0
chr1	109898607	109899247	PSMA5	109426426	-	472479	-0.0214974281327558	0
chr1	109901635	109902135	AHCYL1	109984686	+	82879	0.0417987341896653	0
chr1	109901635	109902135	GNAI3	109548611	+	353322	0.011253124175612	0
chr1	109901635	109902135	LAMTOR5	110407941	-	506039	-0.0156861998922582	0
chr1	109901635	109902135	PSMA5	109426426	-	475437	-0.0121490027201764	0
chr1	109901635	109902135	SORT1	109397950	-	503940	0.0480956401432517	0
chr1	109979562	109980062	LAMTOR5	110407941	-	428112	0.0245127589493823	0
chr1	109979562	109980062	SARS	109213918	+	765920	0.0617342955861651	0
chr1	110857917	110858958	DRAM2	111140215	-	281779	0.0633291911033742	0
chr1	110857917	110858958	LAMTOR5	110407941	-	450513	-0.0227321992811435	0
chr1	110916794	110917570	ATP5F1	111448864	+	531938	-0.0466202300844022	0
chr1	110916794	110917570	LAMTOR5	110407941	-	509258	-0.0231555071603813	0
chr1	110916794	110917570	RAP1A	111542218	+	702600	0.0116914188466852	0
chr1	111101896	111102396	ATP5F1	111448864	+	346974	0.0118815430852024	0
chr1	111101896	111102396	LAMTOR5	110407941	-	694222	-0.0064472673379761	0
chr1	111467757	111468257	LRIF1	110964078	-	504063	0.0358583824215788	0
chr1	111467757	111468257	WDR77	111449375	-	18699	-0.0409029944637667	0
chr1	112880893	112881393	RHOC	112707433	-	173740	-0.0090908077970812	0
chr1	112893682	112894341	CAPZA1	112619173	+	274559	0.0031063566113918	0
chr1	112893682	112894341	RHOC	112707433	-	186608	-0.0103005235931221	0
chr1	113141387	113142161	CAPZA1	112619173	+	522322	0.0004505865828241	0
chr1	113146730	113147230	RHOC	112707433	-	439577	0.0061732144728812	0
chr1	113210234	113210734	CAPZA1	112619173	+	591032	0.0114810277113346	0
chr1	114078096	114078596	CSDE1	114758675	-	679704	-0.0131918284684185	0
chr1	114080465	114080965	CSDE1	114758675	-	677335	-0.0311530296269641	0
chr1	114080465	114080965	NRAS	114716893	-	636179	-0.0096495107349173	0
chr1	114080465	114080965	SIKE1	114780684	-	699972	-0.0191052778299144	0
chr1	114379902	114380402	BCAS2	114581638	-	201492	-0.0287884897101971	0
chr1	114379902	114380402	CSDE1	114758675	-	377898	-0.002828599211475	0
chr1	114379902	114380402	NRAS	114716893	-	336742	-0.0270692281066856	0
chr1	114379902	114380402	SIKE1	114780684	-	400535	0.0230744527541746	0
chr1	114388285	114388785	CSDE1	114758675	-	369515	0.0153008765411016	0
chr1	114388285	114388785	NRAS	114716893	-	328359	0.0097529198887569	0
chr1	114388285	114388785	SIKE1	114780684	-	392152	-0.0298323848713368	0
chr1	115179399	115179899	CSDE1	114758675	-	421599	-0.0353355799457417	0
chr1	115179399	115179899	SIKE1	114780684	-	398962	-0.02774864474581	0
chr1	116420323	116420823	MAN1A2	117367449	+	946889	0.0271324847106109	0
chr1	116503996	116504794	CD58	116571038	-	66698	-0.0659824731389965	1
chr1	116686903	116688095	ATP1A1	116372668	+	314327	0.010761852497825	0
chr1	116686903	116688095	TTF2	117060303	+	372827	-0.0197806589561832	0
chr1	116827191	116827691	ATP1A1	116372668	+	454269	-0.0107408704057959	0
chr1	117339753	117340393	ATP1A1	116372668	+	966901	-0.0119962831851583	0
chr1	117655089	117655589	MAN1A2	117367449	+	287877	-0.0045002029948868	0
chr1	117655089	117655589	WDR3	117929720	+	274409	-0.052640317708526	1
chr1	150186641	150188059	APH1A	150269579	-	81859	-0.0609665994452827	0
chr1	150186641	150188059	ENSA	150629611	-	442272	-0.0360467868864355	0
chr1	150545481	150546099	APH1A	150269579	-	276581	0.0243754727779644	0
chr1	150545481	150546099	ENSA	150629611	-	83832	-0.023082269596069	0
chr1	150545481	150546099	PSMB4	151399534	+	853774	-0.0026909777172766	0
chr1	150545481	150546099	PSMD4	151254703	+	708930	-0.0229942373602035	0
chr1	150976787	150977582	ANP32E	150236155	-	741028	-0.0107560094842458	0
chr1	150976787	150977582	APH1A	150269579	-	707975	-0.0017412274712536	0
chr1	150976787	150977582	CERS2	150975003	-	2181	-0.0816888532511099	1
chr1	150976787	150977582	ENSA	150629611	-	347562	-0.0050741353908723	0
chr1	150976787	150977582	MRPL9	151763563	-	786732	0.007435549446852	0
chr1	150976787	150977582	PSMB4	151399534	+	422380	0.0277004172565491	0
chr1	150976787	150977582	PSMD4	151254703	+	277536	0.0079052404456969	0
chr1	150976787	150977582	THEM4	151909807	-	932701	0.0016404643178027	0
chr1	150976787	150977582	VPS72	151195320	-	213029	0.0128173561171208	0
chr1	151739522	151740022	PSMB4	151399534	+	340208	-0.0313724399264984	0
chr1	151739522	151740022	PSMD4	151254703	+	485052	-0.0081718525855426	0
chr1	151945655	151946155	PSMD4	151254703	+	691185	-0.0070211034552413	0
chr1	152070979	152071479	PSMD4	151254703	+	816509	-0.0056475477456255	0
chr1	153059287	153059787	JTB	153977687	-	918438	-0.0045263886004413	0
chr1	153059287	153059787	RAB13	153986357	-	926840	-0.0508033394413294	0
chr1	153059287	153059787	RPS27	153990759	+	931225	0.0340759476518762	0
chr1	153433051	153433655	C1orf43	154220636	-	787444	-0.028223853741167	0
chr1	153433051	153433655	HAX1	154272511	+	839209	-0.0076846401140059	0
chr1	153433051	153433655	TPM3	154194647	-	749896	-0.067075982891281	0
chr1	153697099	153698198	JTB	153977687	-	280327	0.0112125207126015	0
chr1	153697099	153698198	RPS27	153990759	+	293114	0.0671061379000839	0
chr1	153698286	153698786	RPS27	153990759	+	292226	0.0208359772507636	0
chr1	153698286	153698786	TPM3	154194647	-	484713	-0.0491775142593236	0
chr1	154354416	154355047	C1orf43	154220636	-	133934	0.0252500057065237	0
chr1	154354416	154355047	CKS1B	154974653	+	619910	-0.056902998637649	0
chr1	154354416	154355047	FDPS	155308748	+	954016	-0.0367281068422399	0
chr1	154354416	154355047	ILF2	153671047	-	683703	-0.0254424561747522	0
chr1	154354416	154355047	JTB	153977687	-	376756	-0.0175807263152431	0
chr1	154354416	154355047	KRTCAP2	155173474	-	818597	-0.0247413632098077	0
chr1	154354416	154355047	RPS27	153990759	+	363969	0.0489486632374261	0
chr1	154354416	154355047	TPM3	154194647	-	171482	0.0135066266743473	0
chr1	154384582	154385430	ADAR	154627998	-	223242	0.0085693605468635	0
chr1	154384582	154385430	CHTOP	153633982	+	751025	-0.0082677926141916	0
chr1	154384582	154385430	CKS1B	154974653	+	589635	-0.0153416316008635	0
chr1	154384582	154385430	HAX1	154272511	+	112444	0.0268333204999209	0
chr1	154384582	154385430	JTB	153977687	-	407031	-0.0044421725800483	0
chr1	154384582	154385430	MTX1	155208699	+	823692	0.0126818189298472	0
chr1	154384582	154385430	RAB13	153986357	-	398629	-0.0185732025138851	0
chr1	154384582	154385430	RPS27	153990759	+	394244	0.0529889902694218	0
chr1	154384582	154385430	TPM3	154194647	-	201757	-0.0152771837184963	0
chr1	154385511	154386011	HAX1	154272511	+	113199	0.0572889691165763	0
chr1	154385511	154386011	RPS27	153990759	+	394999	0.101638845685123	0
chr1	154385511	154386011	TPM3	154194647	-	202512	-0.0262391363413279	0
chr1	154386489	154387456	C1orf43	154220636	-	166175	0.0211201827935421	0
chr1	154386489	154387456	CHTOP	153633982	+	752991	0.0231006098127238	0
chr1	154386489	154387456	CKS1B	154974653	+	587669	0.0259298748792842	0
chr1	154386489	154387456	FDPS	155308748	+	921775	0.0082338722382484	0
chr1	154386489	154387456	HAX1	154272511	+	114410	-0.0138331771839818	0
chr1	154386489	154387456	KRTCAP2	155173474	-	786356	-0.007380037300854	0
chr1	154386489	154387456	RPS27	153990759	+	396210	0.0334561756989429	0
chr1	154386489	154387456	TPM3	154194647	-	203723	-0.0467421684727892	0
chr1	154629018	154629665	C1orf43	154220636	-	408544	-0.02035212062291	0
chr1	154629018	154629665	CHTOP	153633982	+	995360	-0.0129102199438172	0
chr1	154629018	154629665	CKS1B	154974653	+	345300	-0.0487700951637209	0
chr1	154629018	154629665	FDPS	155308748	+	679406	-0.0334184875981731	0
chr1	154629018	154629665	FLAD1	154983338	+	353952	-0.0170247899859895	0
chr1	154629018	154629665	HAX1	154272511	+	356779	0.0061787771271462	0
chr1	154629018	154629665	ILF2	153671047	-	958313	-0.0594207848558124	0
chr1	154629018	154629665	JTB	153977687	-	651366	-0.0102031466926391	0
chr1	154629018	154629665	KRTCAP2	155173474	-	543987	-0.0112254585566863	0
chr1	154629018	154629665	MTX1	155208699	+	579357	-0.0204775485730003	0
chr1	154629018	154629665	PMVK	154936990	-	307667	-0.0019344330116538	0
chr1	154629018	154629665	RAB13	153986357	-	642964	0.0394681237033891	0
chr1	154629018	154629665	RPS27	153990759	+	638579	0.0326469173747594	0
chr1	154629018	154629665	RUSC1	155320896	+	694595	-0.0088300034820575	0
chr1	154629018	154629665	SLC50A1	155135344	+	506470	-0.0097314768740456	0
chr1	154629018	154629665	SNAPIN	153658654	+	970688	-0.0025567005026491	0
chr1	154629018	154629665	TPM3	154194647	-	446092	-0.0185150123994321	0
chr1	154883907	154884407	C1orf43	154220636	-	663360	0.0101751910256969	0
chr1	154883907	154884407	FDPS	155308748	+	424590	0.0210498544247535	0
chr1	154883907	154884407	HAX1	154272511	+	611595	0.0240225051501701	0
chr1	154883907	154884407	KRTCAP2	155173474	-	289171	0.0051857704830313	0
chr1	154883907	154884407	RAB13	153986357	-	897780	0.0550463063543767	0
chr1	154883907	154884407	TPM3	154194647	-	700908	0.0122420325800499	0
chr1	154886234	154886734	DAP3	155687960	+	802606	0.0003194679418172	0
chr1	154886234	154886734	JTB	153977687	-	908509	-0.0234213691188538	0
chr1	154886234	154886734	PMVK	154936990	-	50524	-0.014217024955664	0
chr1	154995616	154996116	C1orf43	154220636	-	775069	0.0081846695051859	0
chr1	154995616	154996116	CKS1B	154974653	+	21225	-0.0716435032280555	0
chr1	154995616	154996116	HAX1	154272511	+	723304	-0.0059632023669458	0
chr1	154995616	154996116	KIAA0907	155934399	+	938576	0.0260950765008952	0
chr1	154995616	154996116	KRTCAP2	155173474	-	177462	0.0063459502305842	0
chr1	154995616	154996116	PMVK	154936990	-	58858	-0.0288860989743502	0
chr1	154995616	154996116	TPM3	154194647	-	812617	-0.036280736710466	0
chr1	155167590	155168248	C1orf43	154220636	-	947122	0.0129066165438276	0
chr1	155167590	155168248	DAP3	155687960	+	521171	-0.0252731032104033	0
chr1	155167590	155168248	PMVK	154936990	-	230911	0.0178418341104594	0
chr1	156398375	156398875	CCT3	156367872	-	60210	0.0096060315887649	0
chr1	156398375	156398875	DAP3	155687960	+	709535	0.0298960525380345	0
chr1	156398375	156398875	HDGF	156766924	-	353823	-0.0499210519098863	0
chr1	156398375	156398875	LAMTOR2	156054752	+	343900	-0.0395870297164189	0
chr1	156398375	156398875	NAXE	156591762	+	193140	-0.0315017403077741	0
chr1	156460260	156460938	CCT3	156367872	-	122184	-0.0132331011053877	0
chr1	156460260	156460938	NAXE	156591762	+	131166	0.0378647608145119	0
chr1	156460260	156460938	SSR2	156020958	-	439632	0.0502879846139221	0
chr1	156502786	156503713	CCT3	156367872	-	164834	0.0115697081251487	0
chr1	156502786	156503713	DAP3	155687960	+	814159	5.52271713267771e-05	0
chr1	156502786	156503713	NAXE	156591762	+	88516	-0.0049905730248517	0
chr1	156502786	156503713	SSR2	156020958	-	482282	0.0673194659948129	0
chr1	156504995	156505706	CCT3	156367872	-	166935	-0.0275361921501869	0
chr1	156504995	156505706	HDGF	156766924	-	247098	-0.0470738167734509	0
chr1	156504995	156505706	NAXE	156591762	+	86415	-0.0360762288188936	0
chr1	156602662	156603162	DAP3	155687960	+	913822	0.0432993426280104	0
chr1	156602662	156603162	HDGF	156766924	-	149536	-0.0509579275186133	0
chr1	156602662	156603162	KIAA0907	155934399	+	668470	0.0251031674751889	0
chr1	156602662	156603162	LMNA	156082573	+	488243	-0.0171038951269999	0
chr1	156602662	156603162	NAXE	156591762	+	11147	-0.0297518724697008	0
chr1	156602662	156603162	SSR2	156020958	-	581945	0.0470945881565312	0
chr1	156663199	156663699	CCT3	156367872	-	325034	-0.0005213412675599	0
chr1	156663199	156663699	DAP3	155687960	+	974359	0.0106058122747323	0
chr1	156663199	156663699	GPATCH4	156601495	-	61962	-0.0034244123744772	0
chr1	156663199	156663699	HDGF	156766924	-	88999	-0.0512746815399667	0
chr1	156663199	156663699	KIAA0907	155934399	+	729007	0.0102026704919251	0
chr1	156663199	156663699	LAMTOR2	156054752	+	608724	0.0111134677884739	0
chr1	156663199	156663699	LMNA	156082573	+	548780	-0.0414038930635	0
chr1	156663199	156663699	MRPL24	156741589	-	77682	0.0256405487942717	0
chr1	156663199	156663699	NAXE	156591762	+	71684	0.0016527378680579	0
chr1	156663199	156663699	PMF1	156212993	+	450462	0.0118076897112798	0
chr1	156663199	156663699	PRCC	156750610	+	104032	-0.0116769113204267	0
chr1	156663199	156663699	SSR2	156020958	-	642482	0.0521873482154189	0
chr1	156694071	156694571	CCT3	156367872	-	355906	-0.0223840772961015	0
chr1	156694071	156694571	HDGF	156766924	-	58127	0.0023777879115305	0
chr1	156694071	156694571	KIAA0907	155934399	+	759879	0.0116302075558417	0
chr1	156694071	156694571	LAMTOR2	156054752	+	639596	0.0079656756121078	0
chr1	156694071	156694571	LMNA	156082573	+	579652	-0.0456580635502232	0
chr1	156694071	156694571	MRPL24	156741589	-	46810	-0.0021683116133641	0
chr1	156694071	156694571	NAXE	156591762	+	102556	0.0217039780994306	0
chr1	156694071	156694571	PRCC	156750610	+	73160	-0.053538366657904	0
chr1	156694071	156694571	SSR2	156020958	-	673354	0.0394202260646086	0
chr1	156890042	156890542	CCT3	156367872	-	551877	-0.0245537278384177	0
chr1	156890042	156890542	ISG20L2	156728798	-	161853	-0.030667991142303	0
chr1	156890042	156890542	SSR2	156020958	-	869325	0.0106926056095971	0
chr1	157193565	157194065	CCT3	156367872	-	855400	0.0039488523724775	0
chr1	157193565	157194065	HDGF	156766924	-	441367	0.0019637680621718	0
chr1	157193565	157194065	NAXE	156591762	+	602050	-0.0214365302293944	0
chr1	157227510	157228256	CCT3	156367872	-	889468	-0.0465928165387181	0
chr1	157261900	157262828	CCT3	156367872	-	923949	0.012133484350658	0
chr1	157261900	157262828	HDGF	156766924	-	509916	-0.0369992357834345	0
chr1	157274605	157275257	CCT3	156367872	-	936516	-0.0236131436712445	0
chr1	157311663	157312765	HDGF	156766924	-	559766	-0.014728553709689	0
chr1	157311663	157312765	NAXE	156591762	+	720449	-0.0354111252447609	0
chr1	157325123	157325623	CCT3	156367872	-	986958	-0.0316964520477595	0
chr1	158689047	158689547	SPTA1	158686697	-	2581	-0.094944473400681	1
chr1	158691856	158692709	SPTA1	158686697	-	5566	-0.100250496088169	1
chr1	159817537	159818037	TAGLN2	159925731	-	107755	0.028227562865583	0
chr1	159821433	159821933	TAGLN2	159925731	-	103859	-0.0055517684975114	0
chr1	160362049	160362861	SDHC	161314257	+	951920	-0.0474852804366743	0
chr1	160362049	160362861	TAGLN2	159925731	-	436913	-0.0293342162372616	0
chr1	160362049	160362861	UFC1	161152776	+	791288	-0.0088731990619119	0
chr1	160460641	160461141	PEX19	160286347	-	175740	-0.0499280136747612	1
chr1	160460641	160461141	UFC1	161152776	+	692852	0.0409538929770114	0
chr1	160665428	160666211	DUSP23	159780932	+	884874	0.0183659681473192	0
chr1	160665428	160666211	SDHC	161314257	+	648556	-0.0198540066957212	0
chr1	160665428	160666211	TAGLN2	159925731	-	740277	-0.0462665496135503	0
chr1	160665428	160666211	UFC1	161152776	+	487924	0.0381776506255549	0
chr1	161389679	161390494	PFDN2	161118110	-	272010	-0.0339218972063139	0
chr1	161389679	161390494	SDHC	161314257	+	75711	-0.0112835567407444	0
chr1	161486950	161487912	NDUFS2	161197104	+	288117	-0.0200235744725824	0
chr1	161486950	161487912	PFDN2	161118110	-	369355	-0.0415733006567182	0
chr1	161486950	161487912	SDHC	161314257	+	173056	-0.0059943806387119	0
chr1	161486950	161487912	UFC1	161152776	+	333688	0.0074664838607605	0
chr1	161502961	161503461	DUSP12	161749758	+	246556	0.0223805945066475	0
chr1	161502961	161503461	FCGR2A	161505430	+	2203	-0.0297007162798315	1
chr1	161502961	161503461	PFDN2	161118110	-	385135	-0.059308468738596	0
chr1	161502961	161503461	SDHC	161314257	+	188836	-0.0064345556374155	0
chr1	161502961	161503461	UFC1	161152776	+	349468	0.0501697216588042	0
chr1	161611322	161613001	NDUFS2	161197104	+	412847	-0.0336450578297693	0
chr1	161611322	161613001	PFDN2	161118110	-	494085	-0.0369510845483066	0
chr1	161611322	161613001	SDHC	161314257	+	297786	1.88433045800185e-05	0
chr1	161621278	161621909	ATF6	161766294	+	144650	0.014330040640701	0
chr1	161621278	161621909	B4GALT3	161177967	-	443625	-0.0283648394046112	0
chr1	161621278	161621909	NDUFS2	161197104	+	422279	-0.0363974451420613	0
chr1	161621278	161621909	PPOX	161166410	+	455203	0.0197460989011877	0
chr1	161621278	161621909	SDHC	161314257	+	307218	-0.032405063547013	0
chr1	161621278	161621909	UAP1	162561506	+	939846	-0.0057372156839847	0
chr1	161621278	161621909	UFC1	161152776	+	467850	0.0158758386546771	0
chr1	161621278	161621909	UHMK1	162497251	+	876211	0.006749776347422	0
chr1	161730168	161730668	SDHC	161314257	+	416043	-0.0014262544158926	0
chr1	161730168	161730668	UFC1	161152776	+	576675	0.0058531882458259	0
chr1	162055899	162056399	SDHC	161314257	+	741774	-0.0144250604819378	0
chr1	162055899	162056399	UAP1	162561506	+	505290	-0.0041258896358432	0
chr1	166584861	166585361	MGST3	165630861	+	954239	-0.0001441455599638	0
chr1	166698757	166699459	TMCO1	165827754	-	930186	-0.0554939381732267	0
chr1	166700585	166701085	CREG1	167553766	-	852984	0.0544549543209856	0
chr1	166700585	166701085	TMCO1	165827754	-	931913	0.0137908652125731	0
chr1	166705407	166705907	CREG1	167553766	-	848162	0.0656988258343476	0
chr1	167616904	167618053	CREG1	167553766	-	63659	0.0239814874201496	0
chr1	167616904	167618053	MPC2	167937039	-	319591	-0.0526666395444845	0
chr1	167616904	167618053	MPZL1	167721192	+	104471	-0.0234601567219476	0
chr1	167616904	167618053	TIPRL	168178933	+	561366	0.0189210332105194	0
chr1	168218628	168219128	MPC2	167937039	-	281809	-0.0382644928831772	0
chr1	168398923	168399423	MPC2	167937039	-	462104	-0.0758641329931807	0
chr1	168603424	168603924	MPC2	167937039	-	666605	-0.041025370168766	0
chr1	168603424	168603924	RCSD1	167630093	+	973482	-0.0039594819118351	0
chr1	173302854	173303721	PRDX6	173477266	+	174059	0.0225149747218323	0
chr1	173330295	173330795	PRDX6	173477266	+	146801	-0.0399459120888224	0
chr1	173354977	173355647	PRDX6	173477266	+	122034	0.0189781733516203	0
chr1	179016696	179017458	CEP350	179954738	+	937695	0.0231003173071838	0
chr1	180610505	180611005	XPR1	180632004	+	21254	-0.0905459772369474	1
chr1	181893867	181894956	DHX9	182839369	+	944892	-0.0353356203865778	0
chr1	181905804	181906424	GLUL	182392205	-	486092	-0.0619491808669993	0
chr1	182330146	182330646	DHX9	182839369	+	508907	-0.0484851671573563	0
chr1	182330146	182330646	GLUL	182392205	-	61810	-0.0455432678383502	0
chr1	182337949	182338449	DHX9	182839369	+	501104	-0.0294692782552403	0
chr1	182337949	182338449	GLUL	182392205	-	54007	-0.173213581213273	1
chr1	182338869	182339369	DHX9	182839369	+	500184	-0.0253302711642512	0
chr1	182338869	182339369	GLUL	182392205	-	53087	-0.157139893298427	1
chr1	182362501	182363298	GLUL	182392205	-	29307	0.026981906244139	0
chr1	184768360	184768860	TSEN15	184051677	+	716960	-0.0046525449570452	0
chr1	186195233	186195907	TPR	186375692	-	179755	-0.0232268098829838	0
chr1	187074618	187075118	TPR	186375692	-	699543	-0.0098679289844871	0
chr1	193113367	193113867	GLRX2	193106113	-	7503	-0.017684900969623	0
chr1	193115604	193116104	UCHL5	193060079	-	56461	-0.0426954517655491	0
chr1	198633566	198634247	PTPRC	198638671	+	5061	-0.0806052505764797	1
chr1	201566679	201567432	NAV1	201622885	+	81266	-0.0143285085666225	1
